id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,M_score,distance_center_km,R_value,R_score,F_score,Segment
16469621,"3BRs,Calm and Greenary,near Subway",91934777,Vichak,Huai Khwang,13.76928,100.58104,Private room,6215,1,99,2020-02-09,1.36,25,252,0,5,3.4980258700294184,1053,5,5,Frequent Guests
16758661,Short or Long term walk-up apartment near Airport,110755569,Suvisa,Min Buri,13.79277,100.71156,Entire home/apt,690,1,1,2021-10-11,0.07,10,364,0,1,17.23320092164532,443,1,1,Inactive
16472217,RALPH Bangkok,108105612,Ralph,Phra Nakhon,13.74602,100.49224,Hotel room,450,1,5,2022-11-30,0.07,1,365,1,1,7.297643145230043,28,1,2,At Risk
16482000,"A2#Condo near BitecBangna& bts direct to city,TM30",92983236,Maoh Maoh,Bang Na,13.66841,100.60566,Entire home/apt,1250,3,36,2022-10-31,0.49,4,0,3,3,9.872174471879253,58,1,4,At Risk
16484925,"PrivateRoom22sq.m.(A/C,TV,..)@SB",105522574,Sleeping,Bangkok Noi,13.75389,100.47191,Private room,1200,7,5,2017-11-25,0.07,4,364,0,3,9.54115944431399,1859,5,2,New Visitors
16991511,Condo Ease Praram 2,113793239,Gritsana,Bang Khun thain,13.6722,100.44249,Entire home/apt,650,6,14,2022-12-17,0.24,2,67,5,1,15.052008840422628,11,1,4,At Risk
16485457,Spacious & Cozy Condo Near BTS/ARL & City Center,102009244,Ann,Vadhana,13.73583,100.6006,Entire home/apt,1429,2,55,2022-11-07,0.76,1,157,5,3,4.549789638336496,51,1,5,At Risk
16486517,"2BedRoom(SeperatedRoom,2A/C,WiFi,.)",105522574,Sleeping,Bangkok Noi,13.75237,100.4717,Private room,1250,7,4,2017-12-17,0.05,4,365,0,3,9.548955447040065,1837,5,2,New Visitors
16771273,Grand Family Suites - 3 Bedrooms,95821867,Lasalle Suites,Bang Na,13.66401,100.61746,Hotel room,3643,1,10,2022-09-12,0.18,1,349,2,5,10.9689901888304,107,1,3,At Risk
17006259,Navy Place Suvarnabhumi Airport,113992578,Nalinee,Pra Wet,13.69972,100.67968,Entire home/apt,600,15,22,2021-08-01,0.31,1,177,0,1,13.929631763304622,514,1,4,At Risk
16777501,New Luxury Condo Close to BTS Thonlor 1 BR,38518306,Ben,Khlong Toei,13.72326,100.57601,Entire home/apt,1250,28,88,2022-12-14,1.23,2,290,6,3,3.0274512846912014,14,1,5,At Risk
16784212,Best choice - comfort & chic - walk to RoyalPalace,4381385,Phil,Phra Nakhon,13.74844,100.49832,Private room,1034,1,272,2022-12-14,3.79,8,168,18,2,6.647744288170913,14,1,5,At Risk
17007746,Comfort chic & budget on 4 fl -walk to RoyalPalace,4381385,Phil,Phra Nakhon,13.7482,100.49683,Private room,867,1,330,2022-11-26,4.6,8,147,17,2,6.807492356880004,32,1,5,At Risk
16486874,Condo+Rooftop view in Bangkok 2 min from Sky train,61348939,Eib,Bang Sue,13.8308,100.52648,Entire home/apt,900,1,4,2020-02-08,0.06,1,169,0,2,10.097563277651785,1054,5,2,New Visitors
16491547,"Room bathtub,150m prompongBTS,opt arize hotel,TM30",97643884,Mama,Khlong Toei,13.72844,100.56992,Private room,2286,28,22,2022-09-18,0.31,2,75,1,4,2.1873504785523674,101,1,4,At Risk
16494098,321 Sukhumvit 66/1 near BTS udomsuk,24810036,Chatchada,Phra Khanong,13.68235,100.60501,Entire home/apt,3150,2,24,2022-10-09,0.33,2,174,2,5,8.534179525439534,80,1,4,At Risk
16498216,Downtown Siam 100m.BTS.Free pick up,7647775,Hataipat,Ratchathewi,13.74972,100.5298,Entire home/apt,1336,5,10,2019-12-26,0.14,5,1,0,3,3.268603456863286,1098,5,3,New Visitors
16501350,"Bangkok Designer's House! Near BTS, Chic Vintage",6906718,Anne Araya,Phra Khanong,13.6997,100.6077,Private room,1450,1,3,2017-07-01,0.04,25,64,0,3,7.254281217036136,2006,5,2,New Visitors
16504099,Supalai Park Phaholyothin 21,106576460,Oom,Chatu Chak,13.82367,100.56357,Entire home/apt,600,2,155,2022-11-06,2.16,2,284,28,1,8.657638783739653,52,1,5,At Risk
17017846,Rooftop Garden Pool and Gym next to SkyTrain.,32952941,Vk,Bang Sue,13.82983,100.52609,Private room,799,30,17,2021-06-04,0.24,2,86,0,1,10.012583278306687,572,1,4,At Risk
16508434,Low Budget Stay for Backpackers at Loftel 22,14496145,Saowaros,Samphanthawong,13.73338,100.51431,Private room,1446,1,7,2022-08-09,0.1,5,360,1,3,5.090679197169263,141,1,3,At Risk
16510862,"Well equipped, secure & connected for max 6 people",104591258,Nirintana,Bang Kapi,13.76103,100.61695,Entire home/apt,1300,5,4,2020-01-24,0.09,3,326,0,3,6.423770105236644,1069,5,2,New Visitors
16510971,Silom 3 apartment no.6 (BTS Saladaeng station),108401957,Veena,Bang Rak,13.72682,100.53185,Entire home/apt,868,1,21,2022-12-06,0.29,2,0,9,2,3.654751883114562,22,1,4,At Risk
16511059,Silom 3 apartment no.7 (BTS Saladaeng station),108401957,Veena,Bang Rak,13.72487,100.53192,Entire home/apt,868,1,25,2022-12-19,0.34,2,0,5,2,3.7749705254875265,9,1,4,At Risk
17021671,"Luxury,City View,Wifi,Pool,Gym,BTS,Pier",106777468,Sure,Sathon,13.71644,100.51551,Entire home/apt,1888,30,9,2022-12-11,0.13,1,326,1,4,5.762045652259161,17,1,3,At Risk
17022403,"Check in by code anytime, non smoker, fast WiFi",4517723,Kannicha,Bang Na,13.68181,100.61672,Private room,346,3,89,2022-12-17,1.39,7,348,2,1,9.364125459180952,11,1,5,At Risk
17022404,Townhouse/nonsmoker Modern/Silent! Fast Wi-Fi. A/C,4517723,Kannicha,Bang Na,13.68299,100.61753,Private room,470,3,126,2022-10-31,1.81,7,355,1,1,9.324793569404587,58,1,5,At Risk
17031848,"Brand new prestiege room, free wifi,",114271545,Ruk,Vadhana,13.73768,100.57079,Private room,1500,2,3,2019-05-27,0.06,1,365,0,3,1.4782232830634316,1311,5,2,New Visitors
16512533,Romantic nest for 2 (or 3) on Bangkok waterway,104720573,Suchonm,Wang Thong Lang,13.76373,100.618,Entire home/apt,650,5,23,2022-11-28,0.32,1,326,1,1,6.618026374792701,30,1,4,At Risk
16513767,Triple COMFY! #8 (BTS Saphankhwai),26736483,K,Phaya Thai,13.79071,100.54907,Hotel room,1290,1,24,2022-01-09,0.34,89,356,1,3,5.131735439481405,353,1,4,At Risk
16514476,Triple COMFY! #9 (BTS Saphankhwai),26736483,K,Phaya Thai,13.78975,100.54798,Hotel room,1290,1,27,2022-10-11,0.41,89,364,6,3,5.056572211945687,78,1,4,At Risk
16514764,Triple COMFY! #10 (BTS Saphankhwai),26736483,K,Phaya Thai,13.78878,100.54792,Hotel room,1290,1,5,2020-01-01,0.08,89,364,0,3,4.954428298508788,1092,5,2,New Visitors
17033450,The Little Room @ Khaosan,114288951,Note,Phra Nakhon,13.76003,100.50075,Entire home/apt,2500,2,108,2022-12-26,1.52,1,344,4,4,6.576141258373618,2,1,5,At Risk
17034829,20% Discount Cozy Convenient to #WorkfromHome WiFi,19266319,Alex,Vadhana,13.71625,100.59419,Entire home/apt,1299,28,216,2022-12-01,3.01,36,272,8,3,4.937921507009003,27,1,5,At Risk
16529618,曼谷地铁汇狂站出口5分钟 曼谷最大火车汇狂夜市 代购按摩街 暹罗剧场 建兴酒家 华人必住民宿5,105689479,Taosiam,Huai Khwang,13.77975,100.57872,Private room,680,1,253,2020-02-20,3.47,34,102,0,1,4.310051384101051,1042,5,5,Frequent Guests
17040148,101 Comfy Stay near Grand Palace and MRT SamYod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,1500,1,63,2019-12-26,0.89,8,310,0,3,6.736123065874683,1098,5,5,Frequent Guests
16534113,Condo Asoke Sukhumwit 27 - 50% Off Long Stay,31696828,Kusuma,Vadhana,13.73651,100.56377,Entire home/apt,1675,25,43,2022-07-30,0.6,1,143,3,4,1.0879189165572123,151,1,5,At Risk
16535061,Budget2beds near DMKที่พักใกล้ศูนย์ราชการแจ้งวัฒนะ,33165435,Chatnakorn,Lak Si,13.87255573272705,100.57288360595705,Private room,900,1,70,2022-11-30,0.96,4,365,2,2,14.12814791803458,28,1,5,At Risk
16535657,Cozy soi Silom 3 condo. #8 (BTS Saladaeng&MRT),26736483,K,Bang Rak,13.72551,100.53004,Entire home/apt,1874,16,66,2022-11-27,0.91,89,357,9,4,3.89818672261796,31,1,5,At Risk
16535882,Cozy soi Silom 3 condo.#9 (BTS Saladaeng and MRT),26736483,K,Bang Rak,13.72534,100.52997,Entire home/apt,1843,16,56,2022-10-27,0.77,89,330,5,4,3.915112249421213,62,1,5,At Risk
16536390,Cozy soi Silom 3 condo. #10 (BTS Saladaeng&MRT),26736483,K,Bang Rak,13.72499,100.53166,Entire home/apt,1874,16,39,2022-05-27,0.53,89,344,4,4,3.789432958996591,215,1,5,At Risk
16540383,"Traveler superior studio, 5min to skytrain",66451193,Jared,Bang Na,13.6796,100.61439,Entire home/apt,610,14,12,2022-10-17,0.17,6,63,1,1,9.388751713297149,72,1,3,At Risk
16802331,Bangkok near Subway - Clean&New - City Center :),32650596,Pavida,Huai Khwang,13.75366,100.56525,Entire home/apt,750,30,46,2022-12-18,0.64,1,299,6,1,1.0825137626620633,10,1,5,At Risk
16540699,"Travel hub studio 2, 5min to skytrain",66451193,Jared,Bang Na,13.68113,100.61237,Entire home/apt,540,18,5,2022-12-09,0.08,6,166,2,1,9.11985464741119,19,1,2,At Risk
16541239,Clean and quiet room near BTS Prompong,44610525,Nou,Khlong Toei,13.73265,100.56581,Private room,1200,1,43,2019-12-26,0.6,3,89,0,3,1.567969173017268,1098,5,5,Frequent Guests
16547366,Private Condo with City view next by BTS to City,61938166,Amp,Thon buri,13.7213,100.49263,Private room,1800,30,2,2019-01-02,0.03,1,365,0,4,7.734184150772107,1456,5,1,Recent Visitors
16547473,"Nice 1BR Apt, Riverside and close to ""Asiatique""",101444654,Vincent,Bang Kho laen,13.68751,100.51968,Entire home/apt,799,7,39,2022-08-04,0.54,5,349,2,1,7.741190368667617,146,1,5,At Risk
17047141,New private one-bedroom suite near BTS Phyathai,112970036,Tip,Ratchathewi,13.75883,100.5287,Private room,1200,3,66,2022-11-25,0.96,4,137,12,3,3.6636596447065646,33,1,5,At Risk
17049322,"Stay safe ,whole  second fl of cozy house,100 sqm.",91934777,Vichak,Huai Khwang,13.76921,100.58103,Private room,7335,1,110,2022-11-11,1.54,25,182,4,5,3.491492852550829,47,1,5,At Risk
16564782,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿2,105689479,Taosiam,Huai Khwang,13.78066,100.57675,Private room,886,1,250,2020-03-13,3.45,34,127,0,2,4.303383511584178,1020,5,5,Frequent Guests
16566407,Bright and Clean 1BR near DMK Airport,24234328,Natthapol,Bang Khen,13.86265,100.61534,Entire home/apt,650,28,23,2022-09-04,0.32,4,140,4,1,14.287867173353517,115,1,4,At Risk
16852816,Private Room @Sukhumvit101/1 BKK,112238999,Van,Phra Khanong,13.6899,100.63585,Entire home/apt,2500,1,14,2017-10-02,0.2,1,90,0,4,10.279594183412055,1913,5,4,New Visitors
17098512,"LIKE HOME , Best location,  Clean , Safe",52203058,Veerachai,Bang Rak,13.72968,100.5184,Shared room,440,1,5,2019-12-31,0.08,7,185,0,1,4.799238763084368,1093,5,2,New Visitors
16572804,Family Room With Shared Bathroom For 8 People,50028176,Phak,Bang Rak,13.73046,100.51868,Private room,1950,1,14,2020-01-23,0.19,4,343,0,4,4.7400539645936615,1070,5,4,New Visitors
16573249,Family Room With Shared Bathroom (No Window),50028176,Phak,Bang Rak,13.72829,100.5191,Private room,1200,1,8,2018-08-14,0.12,4,357,0,3,4.787924724164322,1597,5,3,New Visitors
16573727,Family Room(4 Beds) with Private External Bathroom,50028176,Phak,Bang Rak,13.72977,100.51889,Private room,1080,1,7,2019-01-12,0.11,4,57,0,2,4.746273238459642,1446,5,3,New Visitors
17100187,One bedroom apartment near Wutthakat BTS,37189539,Sudawan,Phasi Charoen,13.71455,100.46329,Private room,600,3,10,2019-03-17,0.15,1,0,0,1,10.97715529187845,1382,5,3,New Visitors
17100374,LIKE HOME  CLEAN SAFE & CONVENIENT,52203058,Veerachai,Bang Rak,13.72968,100.5184,Private room,856,1,16,2022-11-23,0.23,7,176,1,2,4.799238763084368,35,1,4,At Risk
17101524,Baan Suan Prannok Residence,21808234,Salisa,Bangkok Noi,13.75522,100.47733,Private room,1200,3,1,2017-10-28,0.02,2,161,0,3,8.974344314738628,1887,5,1,Recent Visitors
16866874,Modern Residence @MRT Interchange Station!,112396294,Jay,Bang Sue,13.80565,100.52942,Entire home/apt,750,30,34,2020-02-21,0.48,2,141,0,1,7.41661112121791,1041,5,4,New Visitors
17103022,Modern 1BR near subway and famous night market,5418446,Nini,Huai Khwang,13.76618,100.57781,Entire home/apt,1285,1,54,2022-12-08,0.8,1,170,1,3,3.010076238935516,20,1,5,At Risk
17111163,"Fully furnished, City View, Pool, Gym, WiFi",114908177,De Botan,Pra Wet,13.69702,100.64636,Hotel room,650,1,25,2021-09-24,0.64,5,0,0,1,10.798668627384119,460,1,4,At Risk
16873648,1 bedroom  1 living room 1 kitchen 1 bathroom,65995518,August,Bang Khen,13.86105,100.5878,Private room,1000,5,1,2017-03-03,0.01,1,179,0,2,13.138999856794822,2126,5,1,Recent Visitors
16874062,PRIVATE HIGHFLOOR Studio @ BTS Onnut,19049387,Kullakan,Vadhana,13.71388,100.59973,Entire home/apt,1100,3,14,2022-10-13,0.19,1,174,1,2,5.565724931935923,76,1,4,At Risk
16611966,Twin bedroom in Chatuchak,106557822,Rattana,Chatu Chak,13.81587,100.57587,Private room,370,2,85,2022-12-20,1.17,3,334,7,1,7.978248092767917,8,1,5,At Risk
16874514,公寓 Cozy 1BD&Kitchen @Silom Soi 3 (BTS Saladaeng)#1,45415593,Bo,Bang Rak,13.72696,100.53191,Entire home/apt,3189,14,15,2022-11-19,0.21,10,323,4,5,3.6406486990409404,39,1,4,At Risk
17124659,House for large group in Bangkok (entire house),107033226,Mon,Lat Krabang,13.72337,100.801,Entire home/apt,1490,1,3,2017-12-13,0.04,1,364,0,3,26.2114368625532,1841,5,2,New Visitors
17348034,Thonglor high-ceiling 1-bed in luxury condominium,18478154,Num,Huai Khwang,13.7446,100.58788,Entire home/apt,900,13,2,2022-12-11,0.03,1,59,1,2,3.0478716914645507,17,1,1,Inactive
17349364,Cruising Room by 6days7nightsbkk@BTS Ratchathewi,117222364,Jah And Bros,Ratchathewi,13.75104,100.52965,Private room,1113,1,93,2022-10-25,1.31,6,91,8,2,3.3085293008061196,64,1,5,At Risk
17352121,2Bedrooms Suites 20steps to Terminal 21 & Asok BTS,37749512,LuxurySuitesAsia,Khlong Toei,13.73754,100.559,Entire home/apt,6877,1,43,2022-08-21,0.61,14,335,2,5,0.8849745977213953,129,1,5,At Risk
16879591,Studio de standing proche BTS et shopping malls,112535167,Pidam,Vadhana,13.71601,100.59044,Entire home/apt,995,30,8,2022-10-30,0.11,1,311,5,2,4.657829289580124,59,1,3,At Risk
17377102,Spacious oasis apartment@Silom #1(BTS Saladaeng),26736483,K,Bang Rak,13.72345,100.52418,Entire home/apt,3888,1,7,2022-11-08,0.1,89,175,3,5,4.552627576891056,50,1,3,At Risk
17128579,Family Room Condo2 NR Shopping@Platinum + FreeWifi,92406083,David,Ratchathewi,13.75469,100.53871,Private room,1657,1,86,2022-11-27,1.2,6,358,4,4,2.488361201915397,31,1,5,At Risk
17131981,1 BR close to MRT/WIFI/Pool/Gym+Airport pick up,10047160,Fai,Huai Khwang,13.79883,100.57543,Entire home/apt,1351,50,83,2020-02-18,1.18,5,365,0,3,6.1392808891653,1044,5,5,Frequent Guests
16886477,"Travel boutique studio, 5min to skytrain",66451193,Jared,Bang Na,13.67955,100.61407,Entire home/apt,600,14,19,2022-11-23,0.29,6,57,3,1,9.371294069300717,35,1,4,At Risk
16892942,"Nice 3BR Apt, River Front view, near ""Asiatique""",101444654,Vincent,Bang Kho laen,13.68642,100.51901,Entire home/apt,3250,7,13,2020-01-27,0.18,5,241,0,5,7.881699631517843,1066,5,3,New Visitors
16899357,Low Price溫馨兩房( 1分鐘到捷運 /購物中心/高層樓/機場接送服務/安排旅遊行程),93154217,Yoco,Phra Khanong,13.70427,100.60238,Entire home/apt,4500,30,107,2020-03-11,1.49,1,365,0,5,6.489434992636094,1022,5,5,Frequent Guests
16900688,Standard Room – 24 SQM,112794861,Yair,Suanluang,13.70859,100.61537,Private room,872,1,1,2017-04-23,0.01,5,356,0,2,7.2746880868742725,2075,5,1,Recent Visitors
17378927,Spacious oasis apartment@Silom #2(BTS Saladaeng),26736483,K,Bang Rak,13.72701,100.53194,Entire home/apt,3555,1,9,2022-06-25,0.13,89,175,1,5,3.634851216319485,186,1,3,At Risk
16901916,"Mein Haus @Bangpo ""Like your friend's house""",72200559,Mum,Bang Sue,13.80284,100.52288,Entire home/apt,1554,1,198,2022-12-11,2.79,3,319,18,3,7.489957658592411,17,1,5,At Risk
17134165,Private Room (ON THE BED Hostel),70533182,Onthebed,Vadhana,13.7433,100.55183,Private room,800,1,4,2018-10-31,0.06,5,364,0,1,0.8869844097749745,1519,5,2,New Visitors
17387854,Brand New charming luxury room in Ekamai,28917302,Thanyapat,Khlong Toei,13.73015,100.56969,Private room,2100,30,2,2017-12-17,0.03,1,140,0,4,2.012823853773484,1837,5,1,Recent Visitors
16917208,New & modern one-bedroom suite near BTS Phyathai,112970036,Tip,Ratchathewi,13.75937,100.52863,Private room,1200,3,91,2022-10-31,1.27,4,116,12,3,3.6949825369949028,58,1,5,At Risk
16918182,Cozy+modern place with great location 5 min to MRT,112984374,Worawan,Chatu Chak,13.80871,100.57603,Entire home/apt,1300,7,4,2018-01-10,0.06,1,21,0,3,7.2116162859602735,1813,5,2,New Visitors
17394205,70% OFF in the center near BTS - homey Duplex,58967885,Cartoon,Ratchathewi,13.75269,100.52892,Entire home/apt,1000,30,75,2020-03-23,1.07,1,284,0,2,3.423841377219552,1010,5,5,Frequent Guests
17397864,Children’s Way  “Air3nity” Family’s Friendly,13282564,Inthanom,Bang Rak,13.72496,100.53164,Entire home/apt,3864,1,208,2022-12-15,2.96,6,93,30,5,3.793153725548371,13,1,5,At Risk
16923818,Sukhumvit 54sqm  Near Nana and Asok Station soï 13,83063359,Serge,Vadhana,13.74196,100.55802,Entire home/apt,1057,29,29,2022-11-07,0.43,1,299,12,2,0.4332284000230098,51,1,4,At Risk
17408037,"*Bangkok 1 bedroom in great location,Rooftop pool",93816219,Thunder M.,Vadhana,13.73161,100.58591,Entire home/apt,1576,1,171,2022-12-01,2.41,7,241,21,3,3.2236091536390803,27,1,5,At Risk
17417089,102 Comfy Stay in Bangkok Old Town near MRT SamYod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,1500,1,64,2022-12-17,0.92,8,313,5,3,6.736123065874683,11,1,5,At Risk
17417322,Deluxe Stay in Old Town near Khao San & MRT SamYod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,2375,1,12,2018-04-06,0.17,8,325,0,4,6.736123065874683,1727,5,3,New Visitors
17417698,#201 Comfy Stay near Khao San and MRT Sam Yod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,1800,1,19,2019-12-03,0.29,8,335,0,4,6.736123065874683,1121,5,4,New Visitors
17148402,พรรณภัทร เพลส,115304449,Pannapat,Chatu Chak,13.83146,100.56816,Private room,711,1,1,2018-10-24,0.02,1,168,0,1,9.55321523827492,1526,5,1,Recent Visitors
17162757,"Luxury 2 BR/2 Bath,3 Mins BTS NANA,GYM,POOL,WIFI",19146113,Pree,Khlong Toei,13.73789,100.55586,Entire home/apt,2800,2,227,2022-01-16,3.26,1,61,1,5,0.9403081100510775,346,1,5,At Risk
17172623,"Bangkok best holiday Spacious 3BR, BTS,BRT",46224081,Orranart,Bang Rak,13.72466,100.53066,Hotel room,4000,1,200,2022-11-30,2.8,10,343,15,5,3.8980701251394803,28,1,5,At Risk
17178158,"LIKE HOME  , CLEAN  SAFE AND CONVENIENT",52203058,Veerachai,Bang Rak,13.72968,100.5184,Private room,770,1,8,2020-01-02,0.12,7,184,0,1,4.799238763084368,1091,5,3,New Visitors
16926115,Luxury warmy 2 bedrooms with private boat to BTS,38128413,Tanid,Khlong San,13.71021,100.49616,Private room,3900,2,1,2017-12-17,0.02,1,88,0,5,7.905892719895307,1837,5,1,Recent Visitors
17422558,Wood House- Elephant Room,56007404,Sun昇茂,Vadhana,13.72497,100.60448,Private room,950,1,80,2022-09-11,1.13,5,356,1,2,5.348439874658367,108,1,5,At Risk
17422719,Thai Style Wood House - Monkey Room,56007404,Sun昇茂,Vadhana,13.72524,100.60377,Private room,950,1,13,2022-12-08,0.19,5,353,1,2,5.266233066251603,20,1,3,At Risk
17422813,Wood House - Peacock Rooom,56007404,Sun昇茂,Vadhana,13.7252,100.6042,Entire home/apt,950,1,26,2022-12-12,0.39,5,345,2,2,5.310221662470817,16,1,4,At Risk
17422874,Wood House - Spade,56007404,Sun昇茂,Vadhana,13.72526,100.60281,Entire home/apt,1200,1,24,2022-12-02,0.34,5,180,5,3,5.171516227969119,26,1,4,At Risk
17436614,Luxury service APT next to MRT W/ WIFI  Pool&Gym,32952941,Vk,Bang Sue,13.83092,100.52675,Entire home/apt,818,30,34,2022-12-03,0.57,2,87,6,1,10.099630376675195,25,1,4,At Risk
17437507,Modern  Apartment Sukhumvit 5 mins to Asoke BTS,16595056,Grant Taylor,Vadhana,13.73792,100.56401,Entire home/apt,2379,2,40,2019-06-03,0.57,1,2,0,4,0.9595516650933545,1304,5,5,Frequent Guests
17180408,Benviar -150sqm Two Bedroom Suite @Chitlom 6pax,17499526,Benjamin,Parthum Wan,13.73818,100.54493,Entire home/apt,6543,1,81,2022-12-03,1.14,7,322,11,5,1.7927585315838654,25,1,5,At Risk
16933740,Nice Place  Bangkok-Asoke-Petchburee-Rama9,81838740,Rungkan,Suanluang,13.73827,100.60357,Private room,1732,3,4,2019-04-08,0.06,1,176,0,4,4.810314192546566,1360,5,2,New Visitors
16949209,2 BR In the heart of Bangkok/BTS N7/Wifi,112459666,Eurng,Phaya Thai,13.78704,100.55281,Entire home/apt,1250,30,24,2022-11-06,0.34,1,326,4,3,4.655200644965609,52,1,4,At Risk
17440298,Liv@5 condominium,115761116,Poonam,Vadhana,13.744,100.5554,Entire home/apt,800,1,9,2022-10-07,0.13,8,168,4,1,0.49551252237655363,82,1,3,At Risk
17440532,103 Comfy Stay in Bangkok Old Town near MRT SamYod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,1500,1,16,2019-04-26,0.24,8,149,0,3,6.736123065874683,1342,5,4,New Visitors
17440739,#204 Comfy Stay Near Grand Palace and MRT SamYod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,1800,1,5,2019-01-12,0.08,8,343,0,4,6.736123065874683,1446,5,2,New Visitors
17441110,202 Comfy Stay in Near Grand Palace and MRT SamYod,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Private room,1800,1,3,2019-01-12,0.05,8,342,0,4,6.736123065874683,1446,5,2,New Visitors
17441613,Deal Up to 40%off!! Comfy Stay in Bangkok Old Town,114343279,Peerapon,Phra Nakhon,13.75168,100.49775,Entire home/apt,1800,1,3,2018-01-15,0.05,8,321,0,4,6.736123065874683,1808,5,2,New Visitors
17193533,HappyZleepy110_Nana &Asoke BTS/Resort pool/300wifi,35082871,Ed,Vadhana,13.74644,100.55706,Entire home/apt,1551,1,129,2022-11-10,1.85,33,304,7,3,0.3049747995510644,48,1,5,At Risk
